projectName,kind,testCase,filePath,CountLineCode,Cyclomatic,CyclomaticModified,CyclomaticStrict,projectName2,filePath2,testCase2,halsteadLength,halsteadVocabulary,halsteadVolume,entropy
hibernate-ogm,Public Method,shouldUseSpecialNameForIdPropertyInWhereClause,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/MongoDBQueryParsingTest.java,6,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/MongoDBQueryParsingTest.java,shouldUseSpecialNameForIdPropertyInWhereClause,12,11,41.51317942364757,3.418295834054489
hibernate-ogm,Public Method,shouldFindCountQueryWithLogicalOperatorNOR,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldFindCountQueryWithLogicalOperatorNOR,108,42,582.3702816601061,4.434978024189058
hibernate-ogm,Public Method,shouldFindeCountQueryWithLogicalOperatorNOT,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldFindeCountQueryWithLogicalOperatorNOT,108,42,582.3702816601061,4.434978024189058
hibernate-ogm,Public Method,shouldParseComplexAggregateQuery,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,26,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseComplexAggregateQuery,150,55,867.2039570286989,5.019469650452045
hibernate-ogm,Public Method,shouldParseComplexMapReduceQuery,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,31,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseComplexMapReduceQuery,215,71,1322.1956306935067,4.961091283079613
hibernate-ogm,Public Method,shouldParseCountQuery,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseCountQuery,103,39,544.3964285428116,4.3650479818932775
hibernate-ogm,Public Method,shouldParseCountQueryWithCriteria,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseCountQueryWithCriteria,108,42,582.3702816601061,4.434978024189059
hibernate-ogm,Public Method,shouldParseCountQueryWithLogicalOperatorAND,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseCountQueryWithLogicalOperatorAND,108,42,582.3702816601061,4.434978024189059
hibernate-ogm,Public Method,shouldParseCountQueryWithLogicalOperatorNOR,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseCountQueryWithLogicalOperatorNOR,108,42,582.3702816601061,4.434978024189059
hibernate-ogm,Public Method,shouldParseCountQueryWithLogicalOperatorNOT,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseCountQueryWithLogicalOperatorNOT,108,42,582.3702816601061,4.434978024189059
hibernate-ogm,Public Method,shouldParseCountQueryWithLogicalOperatorOR,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseCountQueryWithLogicalOperatorOR,108,42,582.3702816601061,4.434978024189058
hibernate-ogm,Public Method,shouldParseDistinctQueryWithCollationOnly,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,15,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseDistinctQueryWithCollationOnly,140,49,786.0593781761291,4.482969186677511
hibernate-ogm,Public Method,shouldParseDistinctQueryWithCriteriaAndCollation,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,15,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseDistinctQueryWithCriteriaAndCollation,140,49,786.0593781761291,4.482969186677511
hibernate-ogm,Public Method,shouldParseDistinctQueryWithFieldOnly,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,15,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseDistinctQueryWithFieldOnly,130,45,713.9409025228578,4.397559012231757
hibernate-ogm,Public Method,shouldParseDropCollectionQuery,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,14,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseDropCollectionQuery,114,44,622.3752045246518,4.549008260815752
hibernate-ogm,Public Method,shouldParseDropDatabaseQuery,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,14,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseDropDatabaseQuery,113,43,613.167917281337,4.50506717144509
hibernate-ogm,Public Method,shouldParseFindQueryWithLogicalOperatorAND,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseFindQueryWithLogicalOperatorAND,108,42,582.3702816601061,4.434978024189058
hibernate-ogm,Public Method,shouldParseFindQueryWithLogicalOperatorOR,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseFindQueryWithLogicalOperatorOR,108,42,582.3702816601061,4.434978024189059
hibernate-ogm,Public Method,shouldParseQueryDeleteMany,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryDeleteMany,92,40,489.61738472963737,4.595659541405848
hibernate-ogm,Public Method,shouldParseQueryDeleteManyWithFilter,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,13,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryDeleteManyWithFilter,104,44,567.7808883382789,4.592656431305378
hibernate-ogm,Public Method,shouldParseQueryDeleteManyWithFilterAndOptions,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,13,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryDeleteManyWithFilterAndOptions,109,44,595.0780464314654,4.587069218257539
hibernate-ogm,Public Method,shouldParseQueryDeleteOne,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryDeleteOne,92,40,489.61738472963737,4.595659541405848
hibernate-ogm,Public Method,shouldParseQueryDeleteOneWithFilter,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,13,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryDeleteOneWithFilter,104,44,567.7808883382789,4.592656431305378
hibernate-ogm,Public Method,shouldParseQueryDeleteOneWithFilterAndOptions,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,13,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryDeleteOneWithFilterAndOptions,109,44,595.0780464314654,4.587069218257539
hibernate-ogm,Public Method,shouldParseQueryFindAndModify,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,13,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryFindAndModify,108,42,582.3702816601061,4.434978024189059
hibernate-ogm,Public Method,shouldParseQueryFindOneWithCriteriaAndProjection,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryFindOneWithCriteriaAndProjection,113,43,613.167917281337,4.453968889602532
hibernate-ogm,Public Method,shouldParseQueryFindOneWithoutCriteriaNorProjection,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryFindOneWithoutCriteriaNorProjection,103,39,544.3964285428116,4.3650479818932775
hibernate-ogm,Public Method,shouldParseQueryFindOneWithoutProjection,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryFindOneWithoutProjection,108,42,582.3702816601061,4.434978024189058
hibernate-ogm,Public Method,shouldParseQueryInsertMultipleDocuments,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,11,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryInsertMultipleDocuments,98,41,525.0400964525722,4.489848515638079
hibernate-ogm,Public Method,shouldParseQueryInsertMultipleDocumentsAndOptions,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryInsertMultipleDocumentsAndOptions,103,43,558.9052697343161,4.524400234637879
hibernate-ogm,Public Method,shouldParseQueryInsertSingleDocument,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,10,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryInsertSingleDocument,88,39,465.1153952598779,4.529519187707896
hibernate-ogm,Public Method,shouldParseQueryInsertSingleDocumentAndOptions,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryInsertSingleDocumentAndOptions,113,43,613.167917281337,4.453968889602532
hibernate-ogm,Public Method,shouldParseQueryInsertUnkwounDocuments,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryInsertUnkwounDocuments,98,41,525.0400964525722,4.489848515638079
hibernate-ogm,Public Method,shouldParseQueryReplaceOneWithCriteriaWithReplacementWithOptions,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,16,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryReplaceOneWithCriteriaWithReplacementWithOptions,126,48,703.7052750908658,4.600068136977644
hibernate-ogm,Public Method,shouldParseQueryUpdate,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryUpdate,113,43,613.167917281337,4.453968889602532
hibernate-ogm,Public Method,shouldParseQueryUpdateMany,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,13,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryUpdateMany,119,46,657.3038727707846,4.553439395630103
hibernate-ogm,Public Method,shouldParseQueryUpdateManyWithOptions,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,13,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryUpdateManyWithOptions,124,46,684.9216825510696,4.538642398275536
hibernate-ogm,Public Method,shouldParseQueryUpdateOne,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,14,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryUpdateOne,119,46,657.3038727707846,4.553439395630103
hibernate-ogm,Public Method,shouldParseQueryUpdateOneWithOptions,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,14,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryUpdateOneWithOptions,124,46,684.9216825510696,4.538642398275536
hibernate-ogm,Public Method,shouldParseQueryUpdateWithOptions,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryUpdateWithOptions,118,43,640.2992410548476,4.440047558879555
hibernate-ogm,Public Method,shouldParseQueryWithEmptyFind,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,8,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryWithEmptyFind,62,32,310.0,4.523082504690092
hibernate-ogm,Public Method,shouldParseQueryWithEmptyRemove,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,10,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryWithEmptyRemove,86,37,448.0129894440897,4.4886479948321565
hibernate-ogm,Public Method,shouldParseQueryWithEmptyRemoveAndOptionalJustOne,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,11,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryWithEmptyRemoveAndOptionalJustOne,101,40,537.5147375836236,4.468018791356605
hibernate-ogm,Public Method,shouldParseQueryWithEmptyRemoveAndOptions,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,11,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryWithEmptyRemoveAndOptions,101,40,537.5147375836236,4.468018791356605
hibernate-ogm,Public Method,shouldParseQueryWithProjection,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,12,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryWithProjection,113,43,613.167917281337,4.453968889602532
hibernate-ogm,Public Method,shouldParseQueryWithSeveralConditions,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,14,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryWithSeveralConditions,126,45,691.973490137539,4.50272954565629
hibernate-ogm,Public Method,shouldParseQueryWithWhitespace,mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,13,1,1,1,hibernate-ogm,/mongodb/src/test/java/org/hibernate/ogm/datastore/mongodb/test/query/parsing/nativequery/NativeQueryParserTest.java,shouldParseQueryWithWhitespace,123,45,675.49793084855,4.432320512869154
