Project,TestCase,NoBugFixes,NoCommitFixes,NoClones
guice,testCxtorWithSubclassOfExceptionIsOk,0,0,1
guice,testWrappedRequestUrlDefaultHttpsPort,0,0,1
guice,testModuleRequestInjection,0,0,1
guice,testBindListener,0,0,1
guice,testNoCxtors_accumulatesAllErrors,0,0,1
guice,testConstantInjection,0,0,1
guice,testManyConstructorsButNoneWithAtInject,0,0,1
guice,testLinkedToNullProvidersMakeAbsentValuesAndPresentProviders_actual,0,0,1
guice,testBindingWithBindingAnnotation,0,0,1
guice,testAssistedInjectConstructorAndAssistedFactoryParameterMustNotMix,0,0,1
guice,testEarlyBindingError,0,0,1
guice,thrownException,0,0,1
guice,testFactoryFailsWithMissingBindingInToolStage,0,0,1
guice,testInjectStatics,0,0,2
guice,testRawProviderCannotBeBound,0,0,1
guice,testBindToInstance,0,0,1
guice,getGuiceBindingProviderMethodModule,0,0,1
guice,testExceptionInCxtorProvision,0,0,1
guice,testMultibinderSetIsUnmodifiable,0,0,1
guice,testCanBindAnnotatedLogger,0,0,1
guice,testIncompatibleBindingTypeStackTraceHasUserFrame,0,0,1
guice,testFactoryPublicAndReturnTypeNotPublic,0,0,1
guice,testImplicitForwardingAssistedBindingFailsWithAbstractClass,0,0,1
guice,testLineNumbers,0,0,1
guice,testPrivateModuleInheritScanner_skipSourcesFromPrivateBinder2,0,0,1
guice,testSkipSources,0,0,1
guice,testBindingNullProvider,0,0,1
guice,testMultibinderAggregatesMultipleModules,0,0,1
guice,testMethodsAndFieldsGetInjected,0,0,2
guice,testProviderMethodWithSuperclassFails,0,0,1
guice,testIsScopedPositive,0,0,1
guice,testBindingToSubSubInterface_Bind,0,0,2
guice,equals,0,0,2
guice,testBindKeysWithAnnotationType,0,0,1
guice,testProviderSubclassesDoNotBindParameterizedType,0,0,1
guice,testGetFilterIfMatching,0,0,1
guice,testFooProvider,0,0,1
guice,testInterception_ofAllMethodsOnType,0,0,1
guice,testRequireExactAnnotationsDoesntBreakIfDefaultsExist,0,0,1
guice,testMapBinderWithEmptyMap,0,0,1
guice,testInjectingParameterizedDependenciesForBindingSource,0,0,1
guice,testPrivateModuleAddsOption,0,0,1
guice,testModuleOverrideAndMapBindingsWithPermitDuplicates,0,0,1
guice,testExistingRequestObject,0,0,1
guice,testScopes,0,0,1
guice,testSingleton,0,0,1
guice,testDistinctKeys,0,0,1
guice,testPrivateModule_skipSourcesWithinPrivateModule,0,0,1
guice,testJitInjectionFails,0,0,1
guice,assertOptionalVisitor,0,0,1
guice,testGetProvider,0,0,1
guice,testBindingJavaxProvider,0,0,1
guice,testOverrideUsingOriginalsGetProvider,0,0,1
guice,testModuleOverrideRepeatedInstalls_toProviderInstance,0,0,1
guice,testQueryInRequestUri_regex,0,0,1
guice,testJitBindingsAreCheckedAfterConversions,0,0,1
guice,testServletInNonSingletonScopeThrowsServletException,0,0,1
guice,testAssistedInjection,0,0,1
guice,disabled_testSimpleTransactionWithMergeAndDF,0,0,1
guice,testLinkedBinding,0,0,1
guice,visit,0,0,25
guice,testFactoryFailsWithMissingBinding,0,0,2
guice,testDuplicateKeys,0,0,1
guice,testQualifiedAggregatesTogether,0,0,1
guice,testInterceptingFinalClass,0,0,1
guice,testLinkedToScoped,0,0,1
guice,testMapBinderMultimapIsUnmodifiable,0,0,1
guice,testEqualsNotCalledByDefaultOnInstance,0,0,2
guice,testScopingAnnotationsOnAbstractTypeViaBind,0,0,1
guice,testJitDependencyDoesntBlockOtherExplicitBindings,0,0,1
guice,testInterceptedDefaultMethod_calledByAnotherMethod,0,0,1
guice,providedValue,0,0,1
guice,testMultibinderAggregationForAnnotationInstance,0,0,1
guice,testProviderMethodWithSubclassOfExceptionIsOk,0,0,2
guice,testInterceptedDefaultMethod_whenParentClassDefinesInterceptedMethod,0,0,1
guice,testConvertToTypes,0,0,1
guice,testGetElements_membersInjectorLookup,0,0,1
guice,testRequestContinuesInOtherThread,0,0,1
guice,testBindingToNonInterfaceType_Bind,0,0,2
guice,testCxtorWithManyExceptions,0,0,1
guice,testBindScopedNull,0,0,1
guice,testBindingToNonInterfaceType_Provides,0,0,2
guice,lock,0,0,2
guice,testCustomProvidersRuntimeException,0,0,1
guice,testPrivateModuleInheritScanner_usingPrivateModule,0,0,1
guice,testUnsupportedBindingAnnotation,0,0,1
guice,testNullableProviderSubclassesAllowNull,0,0,1
guice,testFilterInNonSingletonScopeThrowsServletException,0,0,1
guice,testDependencies_both,0,0,1
guice,testInjectingAbstractMethodsIsForbidden,0,0,1
guice,testImplicitForwardingAssistedBindingFailsWithInterface,0,0,1
guice,testDispatchRequestToManagedPipeline,0,0,1
guice,get,0,0,2
guice,testUserReportedErrorsAreAlsoLogged,0,0,1
guice,testMisplacedExposedAnnotation,0,0,1
guice,tExceptionsNotScopedWhenNotExceptionScoping,0,0,2
guice,testThrowingProviderSubclassing,0,0,2
guice,testFactoryMethodCalledEquals,0,0,2
guice,testCxtorWithRuntimeExceptionsIsOk,0,0,1
guice,testPrivateModule_skipSourcesForPrivateModule,0,0,1
guice,testGetAllServletBindings,0,0,1
guice,testWrappedRequestUrlNegativePort,0,0,1
guice,testBindingWithQualifier,0,0,1
guice,testFactoryUsesInjectedConstructor,0,0,1
guice,testBasicsWithScoped,0,0,1
guice,testSetDefault,0,0,1
guice,testBindDuplicateScope,0,0,1
guice,testConfigureAnnotatedReturnValue,0,0,1
guice,testBindingToInterfaceWithBoundValueType_Bind,0,0,2
guice,testIsSingletonNegative,0,0,1
guice,testWildcardGenerics,0,0,2
guice,testProviderMultimapDependencyInjection,0,0,1
guice,testBindingOnePrivate,0,0,1
guice,testUserReportedError,0,0,1
guice,testPrivateInjection,0,0,1
guice,arrayWrappedKeyFor,0,0,1
guice,testProviderMethodWithRuntimeExceptionsIsOk,0,0,2
guice,testInjectingFinalFieldsIsForbidden,0,0,1
guice,testLinkedBindingWorks,0,0,1
guice,testIsScopedNegative,0,0,1
guice,testFactoryBuildingConcreteTypes,0,0,1
guice,testOverrideWhatGetProviderProvided,0,0,1
guice,testCxtorWithWrongException,0,0,1
guice,testProviderInjection,0,0,2
guice,testNewRequestObject,0,0,1
guice,testUserExceptionWhileInjectingStatically,0,0,1
guice,testImplicitForwardingAssistedBindingCreatesNewObjects,0,0,1
guice,testProviderMethodWithWrongException,0,0,2
guice,testBindingNonNullableNullField,0,0,1
guice,testOverrideProviderMethod_subclassRawTypes_parameterType,0,0,1
guice,testBindPropertiesUsingMap,0,0,1
guice,testNestedPrivateInjectors,0,0,1
guice,tUndeclaredExceptions,0,0,2
guice,main,0,0,1
guice,testInstancesAreInjected,0,0,1
guice,testMultibinderSetPermitDuplicateElementsFromOtherModule,0,0,1
guice,testDispatchRequestToManagedPipelineServlets,0,0,2
guice,testGetBoundFields_getKey,0,0,1
guice,testBindKeysWithAnnotationInstance,0,0,1
guice,testMultibinderWithMultipleAnnotationValueSets,0,0,1
guice,testSourceLinesInMultibindings,0,0,1
guice,testBindToProviderInstanceExceptions,0,0,1
guice,testGetAllMembersInjectorInjectionPoints_getInstanceAndInjectMembers,0,0,1
guice,testAnnotationWithValueThatDoesntMatch,0,0,1
guice,testWrappedRequestUriAndUrlConsistency,0,0,1
guice,testJitProvidedByBindingInParentFails,0,0,1
guice,testIntAndIntegerAreInterchangeable,0,0,1
guice,testInjectMembersAndStatics,0,0,1
guice,testBindingNullConstant,0,0,1
guice,testAnnotations_Bind,0,0,2
guice,testConstructorDoesntNeedAllFactoryMethodArguments,0,0,1
guice,testDeDuplicateProvisionListeners,0,0,1
guice,testProviderSubclassesBindToTheProviderItself,0,0,1
guice,testManyMethods,0,0,2
guice,testMultipleReturnTypes,0,0,1
guice,testLinkedProviderBindingWorks,0,0,1
guice,testFactoryWithImplicitBindings,0,0,2
guice,testExplicitCyclicDependency,0,0,1
guice,testGetEntriesMissingBindingForValue,0,0,1
guice,testSingletonConstructorThrows,0,0,1
guice,testBindArray,0,0,1
guice,getJsr330BindingProviderMethodModule,0,0,1
guice,testJitGetFails,0,0,1
guice,testDisabledCircularDependency,0,0,1
guice,testGenericErrorMessageMakesSense,0,0,1
guice,testInterceptionOrder,0,0,1
guice,testBindingKeysFixedOnReturnFromGetElements,0,0,2
guice,testOverrideProviderMethod_superclassRawTypes_returnType,0,0,1
guice,testParentBoundReturnValue,0,0,1
guice,testBindIntercepor,0,0,1
guice,testSubclasses,0,0,1
guice,testServletInitAndConfig,0,0,1
guice,testIsSingletonPositive,0,0,1
guice,testMembersInjectorThrows,0,0,1
guice,testInjectingMethodsWithTypeParametersIsForbidden,0,0,1
guice,testProvidesIntoSetWithMapKey,0,0,1
guice,testPrivateModuleSiblingsDontShareOption,0,0,1
guice,testBindNullToProvider,0,0,1
guice,testDependencies_actual,0,0,1
guice,testOverrideProviderMethod_overrideHasProvides,0,0,1
guice,testBoundProvidersAreInjected,0,0,1
guice,testCanHandleLineNumbersForGuiceGeneratedClasses,0,0,1
guice,testMapBinderMapIsUnmodifiable,0,0,1
guice,wrappedKeyFor,0,0,1
guice,testProvider,0,0,1
guice,testPrivateModuleWithinPrivateModule,0,0,1
guice,testRequireExactAnnotationsRequireAllOptionals,0,0,1
guice,testInjectorInjectionSpanningInjectors,0,0,1
guice,failingTypeConverter,0,0,1
guice,testInaccessibleConstructor,0,0,1
guice,mockTypeConverter,0,0,1
guice,testRecursiveBinding,0,0,1
guice,testJitDependencyCanUseExplicitDependencies,0,0,1
guice,testScopesInherited,0,0,1
guice,testScopeUsedButNotBound,0,0,1
guice,testClassIsPrintedInErrorsWhenCauseIsSuperclass,0,0,1
guice,testQualifiedInject,0,0,1
guice,configure,0,0,49
guice,testBindingToProvider,0,0,1
guice,testGetEntriesWithDuplicateKeys,0,0,1
guice,testBindingSuperTypeAccessSubType,0,0,1
guice,testDisabledCircularDependenciesWithProviderInstances,0,0,1
guice,testExceptionInProvisionAutomaticallyCalled,0,0,1
guice,testBindingToInterfaceWithGeneric_Bind,0,0,2
guice,testProvisionExceptionsAreWrappedForBindToProviderInstance,0,0,1
guice,testParentJitBindingWontClobberChildBinding,0,0,1
guice,testArrayKeys_unwrapValuesTrue,0,0,1
guice,testBoundInstancesAreInjected,0,0,1
guice,testCircularlyDependentMultipleWays,0,0,1
guice,testInvalidCharacter,0,0,1
guice,testBindingToInterfaceWithGeneric_Provides,0,0,2
guice,testRequireExactAnnotationsDisablesFallback,0,0,1
guice,testHappyCaseFilter,0,0,1
guice,testCircularDependencyProxyDelegateNeverInitialized,0,0,1
guice,testBindParameterizedTypeFails,0,0,1
guice,testSingletonFooProvider,0,0,1
guice,testIncompatibleBindingType,0,0,1
guice,testInterceptedDefaultMethod,0,0,1
guice,testErrorInParentButOkayInChild,0,0,1
guice,testDanglingConstantBinding,0,0,1
guice,testErrorInParentAndChild,0,0,1
guice,testBindingOrderAndScopes,0,0,1
guice,testAssistedFactoryWithAnnotations,0,0,2
guice,testInjectionListenerThrows,0,0,1
guice,loadClass,0,0,2
guice,testMoreTypeParameters,0,0,2
guice,testLinkedEagerSingleton,0,0,1
guice,testToProviderKeyBinding,0,0,1
guice,testJitProviderInjectionFails,0,0,1
guice,testNoCxtors_inheritedByPrivateModules,0,0,1
guice,testMapBinderMapForbidsNullValues,0,0,1
guice,testBindingSubtype,0,0,1
guice,testInjectStaticInterface,0,0,1
guice,testInjectionErrorOnInjectedMembers,0,0,1
guice,testPrivateBindingOverride,0,0,1
guice,testQueryInRequestUri,0,0,1
guice,testMapBinderMapForbidsNullKeys,0,0,1
guice,testNoBindingAssistedInject,0,0,1
guice,testWrappedRequestUrlDefaultPort,0,0,1
guice,testOverrideUntargettedBinding,0,0,1
guice,testBindingPrimitiveToBoxed,0,0,1
guice,testModuleOverrideRepeatedInstalls_toConstructor,0,0,1
guice,testCxtorWithSuperclassExceptionFails,0,0,1
guice,testMultibinderDependencies,0,0,1
guice,testGetFilterIfMatchingNotMatching,0,0,1
guice,testMisplacedExposeStatement,0,0,1
guice,provideBob,0,0,1
guice,testNoMatchingConstrucotsBecauseTooLittleParams,0,0,1
guice,testMapBinderWithMultipleAnnotationTypeSets,0,0,1
guice,testUnresolvableCircularDependenciesWithProviderKeys,0,0,1
guice,testInjectingNullParameter,0,0,1
guice,testDispatchRequestToManagedPipelineWithFilter,0,0,2
guice,pathInfoWithRegexMatching,0,0,1
guice,testMapKeyMissingValueMethod,0,0,1
guice,testWithSource,0,0,1
guice,testPrivateModuleScannersDontImpactSiblings_usingPrivateModule,0,0,1
guice,testModuleOverrideRepeatedInstalls_toInstance,0,0,1
guice,testAssistedProviderIsDisallowed,0,0,1
guice,testMapBinderAggregationForAnnotationInstance,0,0,1
guice,testBindingNullableNullProvider,0,0,1
guice,testChildEagerSingletons,0,0,1
guice,testCanReuseBindingAnnotationsWithDifferentValues,0,0,1
guice,testConstructorRuntimeException,0,0,1
guice,testWrongValueClasses,0,0,1
guice,testImplementedBy,0,0,1
guice,testRawProviderCanBindToIncorrectType,0,0,1
guice,testTooManyMatchingConstructors,0,0,1
guice,testBasicMapDependencyInjection,0,0,1
guice,testMoreThanOneClaimedAnnotationFails,0,0,1
guice,testCombineAllBindListenerCalls,0,0,1
guice,testGetAllMembersInjectorInjectionPoints_getInstance,0,0,1
guice,testRequestContinuationDiesInHttpRequestThread,0,0,1
guice,testInstanceInjectionHappensAfterFactoriesAreSetUp,0,0,1
guice,testGeneratedClassesCanSucceed,0,0,1
guice,testTwoConstructors,0,0,1
guice,testDependencies_default,0,0,1
guice,getInjector,0,0,2
guice,testEagerSingleton,0,0,1
guice,testBindKeysNoAnnotations,0,0,1
guice,testModuleOverrideRepeatedInstalls_toProviderKey,0,0,1
guice,testAssistedFactory,0,0,2
guice,testToConstructorBinding,0,0,2
guice,forwardToManagedServletFailureOnCommittedBuffer,0,0,1
guice,testMultibinderDependenciesInToolStage,0,0,1
guice,testDifferentOrderParameters,0,0,1
guice,testBindingProviderWithProviderSubclassValue,0,0,1
guice,testToKeyBinding,0,0,1
guice,testAssistedProviderInjection,0,0,1
guice,testBindNullToInstance,0,0,1
guice,testIsRequestScopedPositive,0,0,1
guice,testIncorrectPredefinedType_Bind,0,0,2
guice,testProviderMethodRuntimeException,0,0,1
guice,testOneMethodThatIsntGet,0,0,2
guice,testVarargsSkipDispatchRequestToManagedPipelineServlets,0,0,1
guice,testDispatchThatNoFiltersFire,0,0,2
guice,testPrivateModuleInheritScanner_skipSourcesFromPrivateBinder,0,0,1
guice,testEviction_keyAndSourceOverlap_nonNull,0,0,1
guice,testExceptionsCollapsedWithScopes,0,0,1
guice,testInjectionFailure,0,0,1
guice,testMultibinderSetPermitDuplicateElements,0,0,1
guice,MockFoo,0,0,1
guice,testToolStageDoesntInjectProviders,0,0,1
guice,testDisabledNonConstructorCircularDependencies,0,0,1
guice,servletPath,0,0,1
guice,testProviderDoesNotProvideDuringInjectorConstruction,0,0,1
guice,testFailsIfInjectingScopedDirectlyWhenItIsntBound,0,0,1
guice,AnotherMockFoo,0,0,1
guice,recurseForDependencies,0,0,2
guice,testFilterInitAndConfig,0,0,1
guice,testBindingOutOfOrder,0,0,1
guice,testNoCxtors_implicitBinding,0,0,1
guice,testParentBindingToPrivateJitBinding,0,0,1
guice,testExactSameBindingCollapses_actual,0,0,1
guice,testModuleOverrideRepeatedInstallsAndMultibindings_toKey,0,0,1
guice,testBindingOverridesImplementedBy,0,0,1
guice,testCannotBindAKeyExportedByASibling,0,0,1
guice,testScopesIsSingleton,0,0,1
guice,testMultibinderSetPermitDuplicateCallsToPermitDuplicates,0,0,1
guice,testScopeThatGetsAnUnrelatedObject,0,0,1
guice,testFilterCreateDispatchDestroySupressChain,0,0,1
guice,testFactoryWithMultipleMethods,0,0,1
guice,testIsRequestScopedNegative,0,0,1
guice,testGetMembersInjector,0,0,1
guice,testInjectMembers,0,0,1
guice,testWeakKeySet_integration,0,0,2
guice,testCannotConvertUnannotatedBindings,0,0,1
guice,testGetProviderInModule,0,0,1
guice,testForwardToManagedServlet,0,0,1
guice,testValidationErrorOnInjectedMembers,0,0,1
guice,testBindWithMultipleAnnotationsAddsError,0,0,1
guice,testOneConstantInjection,0,0,1
guice,testUnavailableByteCodeShowsUnknownSource,0,0,1
guice,testExposeButNoBind,0,0,1
guice,testLinkedBindings,0,0,1
guice,testConstructorExceptionsAreThrownByFactory,0,0,2
guice,testToProviderBinding,0,0,1
guice,testAssistedFactoryForConcreteType,0,0,2
guice,testChildInjectorAddsOption,0,0,1
guice,testLinkedAndInstanceBindings,0,0,1
guice,testImplementedBySomethingThatIsAnnotated,0,0,1
guice,testModuleOverrideRepeatedInstallsAndMultibindings_toProviderKey,0,0,1
guice,testBindingToInterfaceWithGeneric_Cxtor,0,0,1
guice,testAssistedFactoryForParameterizedType,0,0,2
guice,testAssistedJavaxProviderIsDisallowed,0,0,1
guice,testInjectingParameterizedDependenciesForBindingTarget,0,0,1
guice,testProviderMethodWithManyExceptions,0,0,2
guice,testExposedBindingOverride,0,0,1
guice,testGetBoundFields_getBindAnnotation,0,0,1
guice,testSettingAtImplementedByTwice,0,0,1
guice,testIncrementingProvider,0,0,1
guice,testDifferentBindingsFail_actual,0,0,1
guice,testJitProviderGetFails,0,0,1
guice,testDuplicateScopeAnnotations,0,0,1
guice,testHashcodeNeverCalledOnInstance,0,0,2
guice,testNormalBinding,0,0,1
guice,testFailureOnMultipleBindingAnnotations,0,0,1
guice,testBindInScopes,0,0,1
guice,testBindingWithValuedBindingAnnotation,0,0,1
guice,testRecursiveMemberInjector,0,0,1
guice,testDependenciesBetweenPrivateAndPublicWithPublicEagerSingleton,0,0,1
guice,testSpreadAcrossModules,0,0,1
guice,testMultibinderSetForbidsNullElements,0,0,1
guice,testConstantBinding,0,0,1
guice,testProvidesIntoOptionalWithMapKey,0,0,1
guice,provideSoleBob,0,0,1
guice,testNoInjectionPointForUsing,0,0,1
guice,assertMapVisitor,0,0,1
guice,testMapBinderMultimap,0,0,1
guice,testFilterCreateDispatchDestroy,0,0,1
guice,testBindToInjectorWithListeningGivesSaneException,0,0,1
guice,testBoundFieldsCannotBeInjected,0,0,1
guice,testAnnotations_Provides,0,0,2
guice,testNoMatchingConstructorsBecauseTooManyParams,0,0,1
guice,testBindingNullableNullField,0,0,1
guice,testSimilarBindingsWithConflictingImplementations,0,0,1
guice,testGetAllMembersInjectorInjectionPoints_injectMembers_returned,0,0,1
guice,testFactoryBindingDependencies,0,0,1
guice,doFilter,0,0,2
guice,testExplicitForwardingAssistedBindingFailsWithInterface,0,0,1
guice,testBindingAnnotationWarningForScala,0,0,1
guice,testTypeTokenProviderInjection,0,0,2
guice,testWildcardBoundsMustNotBePrimitives,0,0,1
guice,testBindConstantWithMultipleAnnotationsAddsError,0,0,1
guice,testDisablingCircularDependencies,0,0,1
guice,testPrivateModuleScannersDontImpactSiblings_usingPrivateBinder,0,0,1
guice,indexBindings,0,0,2
guice,testBindToUnboundLinkedBinding,0,0,1
guice,testBindWithMultipleScopesAddsError,0,0,1
guice,testMultibinderSetIsLazy,0,0,1
guice,testUnscopedProviderWorksOutsideOfRequestedScope,0,0,1
